isi_tweet,uk,hs
Sepurane dekk...\n\xf0\x9f\xa4\xa7\xf0\x9f\x98\xb7 https://t.co/Yr7WXBH58P',0,0
"USER Syukurlah kalau bukan punya ku doang, ndeso bgt aku \xf0\x9f\x98\xad'",0,0
USER USER klo lg sange. Wkkkkk',1,0
USER Sini o kidul ndeso ngetehhh',0,0
RT USER Hidup berpaksikan social media. \nCaption panjang lebar tanda sayang dan menghargai pasangan.',0,0
.......keparat tua. https://t.co/FaQ5JO7aYs',1,0
"USER Bila terjadi dihadapanku, Demi Allah  kubunuh keparat itu !!!'",1,0
USER Best woo pompuan yg ngorat dulu',0,0
"USER Tak reti nak buat ayat cinta, dulu pun makwe yang ngorat \xf0\x9f\x98\x8c'",0,0
USER Cepat la buat caption camtu',0,0
USER Patut \xe2\x80\x9cbanyak sangat order lepas kena doxx\xe2\x80\x9d',0,0
USER USER Nama dia kan nanon keparat.. seperti kelakuannya.',1,0
"RT USER semakin kurang anda respon terhadap manusia jenis nak menang jaaaa dalam perdebatan , semakin tenang fikiran anda.'",0,0
IBLIS KEPARAT https://t.co/wN3pI1GJEO',1,0
USER Cilakeeee',0,0
USER Tapi aku kena usaha lebih sikit la nak nampak gaya UTK macam kau Sop.',0,0
USER Anak jantan namanya',0,0
RT USER Mantap bro ni settle \xf0\x9f\x91\x8f https://t.co/Kr4ZVwMwor',0,0
RT USER Boleh buat Vietnam rolls.',0,0
RT USER Hasil jogg hari nie hm https://t.co/nDs6bwE18Y',0,0
"RT USER aku ada explain lebih sikit pasal kaum wanita dekat IG story aku, usha lah'",0,0
USER Steady! Semoga dipermudahkan',0,0
RT USER Akibat nak minyak free lalu makan diri . Kematian tak pasti berapa banyak https://t.co/xhbVHGoPRM',0,0
Keparat..',1,0
USER USER USER keparat\xf0\x9f\x98\xad',1,0
USER Keparat',1,0
RT USER Punca-punca rogol &amp; solusinya dari sudut Islam.\n\n(gambar: google) https://t.co/Z3NH0GvYA8',0,0
USER JANTAN KEPARAT HSHASHGHAGHHGHAS',1,0
USER Aku kalau baca nanon suka manggil Nanon Keparat mulu \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
"RT USER toceng bukak IG twitpemes aje, mana mampu bayar VPN nak bukak PH'",0,0
RT USER bodoh lagi jadi pengkid rambut pink macam kau',1,0
USER Jadi keparat boy klo ga punya duit',1,0
Chimera keparat',1,0
USER Ralen keparat',1,0
"USER Mantap, #TIL'",0,0
USER Tak perlu. Kami guna Raft/strip Foundation. kalau tanah gambut kena tambak.',0,0
"USER Ikar nak tanya, kau buat rumah ni, kena pailing tanah jugak ke?'",0,0
USER Kalau sewa berapa sebulan ni?',0,0
"USER sumpah ya a abi geus cape, ketemu nya jeung lalaki nu keparat deui'",1,0
keparat kawand https://t.co/IOX3cAh2J1',1,0
"USER Pngen main lg tp akunku trnyata di jual sma adekku keparat :'""",1,0
USER Keparat busuk! \nSuruh baca artikel\xc2\xb2 tempo noh...',1,0
USER Keparat',1,0
hidup ini indah sekali bagi keparat itu',1,0
USER Hahahahaha itu dulu ada la. Skrg mcm susah je nak cari.',0,0
USER USER Fakta betapa saktinya cukong keparat.',1,0
USER Hahahahaha celah mana nak cari ntah ni.',0,0
"Hello USER nanti datang KL, kirim ni yer https://t.co/AGvA5lAUio'",0,0
RT USER Al Jazeera berbohong dan memfitnah Malaysia dalam tindakan kita mengendalikan PATI. https://t.co/dwFY1qSajO',0,0
RT USER USER Anjing apa nya yg sesuai UUD 45 kalian itu curang KPU keparat.',1,0
USER Ntar disunat lagi tuh dananya sm keparat bangsa...',1,0
"RT USER Kuanggap sahabat maka aku ingatkan, dianggap keparat kuangkat tangan.'",0,0
USER USER Akhiri rezim koruptor keparat dengan New Presiden   https://t.co/yCDs9eFUhU',1,1
RT USER Difahamkan yg kena tangkap pagi tadi tu dtg dari KL. Perangai sangat!',0,0
RT USER Taknak hiking dengan @Jantan_Keparat',0,0
USER USER Sepertinya begitu mak. Keparat benar kau wahai @Bolanet',1,0
USER USER USER USER Diam diam keparat',1,0
Taknak hiking dengan USER https://t.co/NLeIV54ukR',0,0
Manggarai emg keparat bgt dah. Aur auran bgt si',1,0
USER Anjing apa nya yg sesuai UUD 45 kalian itu curang KPU keparat.',1,1
"Kuanggap sahabat maka aku ingatkan, dianggap keparat kuangkat tangan.'",0,0
USER Keparat wkwkw',1,0
USER KEPARAT',1,0
Tatap mata\nTatap muka\nKeparat\nMau taruh dimana mukaku?',1,0
USER Ayam kari dengan telur tiga suku ke tu?',0,0
RT USER USER USER keparat...',1,0
RT USER USER USER keparat...',1,0
ToNg GaS KoSoNg mEmAng lA bOleH anGkAT https://t.co/WxDO9ueelt',0,0
"RT USER Kerja aku cat jalan je, betulkan jalan tu kerja lain https://t.co/dOuqgp4JKk'",0,0
RT USER Legaaaa lepas bukak',0,0
USER USER Tunjuk hashtag atau gmbr kahwin.',0,0
RT USER Takde terima kasih ke sesiapa pun Abang Haji?',0,0
RT USER Dah main bola dah mamat construction yang jadi model photographer abeden',0,0
RT USER Berehat salah. Gigit orang salah. Tipu daya wanita pun salah. Susahlah jadi buaya ni.',0,0
"USER Kalau tak buat, pastu check in kena ambush dengan pejabat agama macam mana? \xf0\x9f\x98\x82'",0,0
USER Usut tuntas aparat keparat...',1,0
RT USER babi dibela\n\nrakyat tidak dibela\n\nmenteri bangsat keparat\n\nhttps://t.co/ZZrDxN8zaY',1,1
babi dibela\n\nrakyat tidak dibela\n\nmenteri bangsat keparat\n\nhttps://t.co/ZZrDxN8zaY',1,1
RT USER Bukak pulak twitter baca org tweet gaji 1.5k buat kerja mcm 5k dapat pahala hidup berkat',0,0
RT USER Nak cakap tak pernah buat tapi nnt kene tuduh tipu pulak',0,0
USER USER Dibalik keuwuan terdapat  borok',1,0
"USER Udh dikasih dimintai lagi, kata orang Betawi ""borok sikutan"" ilok dah.'",0,0
"USER Borok sikutan, masa dah di kasih di pinta lagi'",0,0
"Itu orang apa borok kering sih, gatel banget \xf0\x9f\x99\x84'",1,0
USER USER gak gagal kannn karena borok?',0,0
USER USER USER Kemaren cerita borok di pantat',0,0
"USER Nganu itu, ehmm kayak ga sengaja garuk terus luka akhirnya jadi borok gitu dah'",0,0
Mksdnya tuh wong borok gitu nun? // https://t.co/jxufTz9xah',1,0
USER Jiiaahhh ngasih trus diminta lagi... borok sikutan dah... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
USER Blm sembuh aja udah nyusrug lg gimana mau sembuh tuh borok:(',0,0
USER USER borok sikutan mah lewat ini !!! \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0
USER moh borok',1,0
USER Gausah halu y borok onta',1,0
USER Mestinya dirawat dan diobatin yah biar borok yang jorok segera pulih.. awwrrh...',0,0
"Lah kene ngono wong sorter, gaji umr , rai borok en, tangan sak cengel cengel e uireng kaya akan bolot. https://t.co/lADc2X3cCr'",1,0
kenapa Allah menciptakan rasa gatal pada borok yg ape waras ????? \xf0\x9f\x98\xad',0,0
Dah beli 3 stokin futsal.\nHarap tak kena borok lah minggu depan',0,0
"USER Gapapa, nanti pap ya pas kelar lu makek masker. Borok kaga'",0,0
USER GUHE SALAH MULUH AMA LUH SIH BOROK',1,0
USER Rezim paling borok dalam sejarah #FUCKHTI #fuckisis #fuckterorism #fuckorba',1,0
USER Tatu borok maksudnya?',0,0
USER USER hahahaha.... \n#NegaraPailitGadaDuit \nantepin biar borok sikutan dia \xf0\x9f\x98\x82',0,0
USER Gak bakal mau. Awas aja tetep broxx broxx gue bikin ada borok nanti kakinya',1,0
"USER \xf0\x9f\x98\x84\xf0\x9f\x98\x84, udah borok disikut lagi sakit 2 kali'",0,0
USER Ud dikasih gk bileh diminta lg borok sikutan',0,0
USER Lo borok onta',1,0
betul la maniang payoh borok',1,0
USER USER Itu tulisan YNWA tato atau bekas luka atau masih jadi borok dok?',0,0
makan dagangan sendiri takut borok sikut \xf0\x9f\x98\x82',0,0
USER muhun ieu kami tikusruk teu acan pulih borok na wkwkw',0,0
USER BELUM AE GUA LEMPAR BOROK-BOROKNYA MEREKA WKWKWK',1,0
USER tim yg gambar borok nya disobek https://t.co/VO0mC5w3h1',0,0
USER USER USER USER USER USER USER borok apaan',0,0
USER USER USER USER USER USER USER borok mungkin',0,0
"USER Kalau aku dulu minum glum0ry, beneran ilang borok bekas gatel ditangan'",0,0
"USER Tatoan ng siku aee nder,lek ketahuan ngomongo borok'",0,0
USER USER Sirik aja lo borok onta',1,0
USER Udaah kok! Tp msh borok bekas lukanya hahaha\xf0\x9f\xa5\xba UUU THANK YOU\xf0\x9f\x92\x95',0,0
USER sokor',0,0
"Bojo pengen ke India, saya ke sokor \xf0\x9f\x99\x84'",0,0
USER sokor',0,0
USER HANIA DERTILI SOKOR \xf0\x9f\x92\x80',0,0
USER USER sokor ??',0,0
USER USER USER SOKOR \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 USER @TXT_bighit',0,0
USER Sokor',0,0
USER sokor',0,0
USER https://t.co/K0eCeOXrm7 \nBAH CEPET LIAT INI LAGI VIRAL DI SOKOR',0,0
"dats whyyy vibe feed ig dan kafe di thai tuh udah kayak sokor, lucu lucu.'",0,0
USER Sokor mbe mbak em',0,0
USER mmps sokor',0,0
USER Bener seh kalau satey walau sering berantem tpi kalau soal naikin dedek di sokor sma2 semangat \xf0\x9f\x98\x82',0,0
USER Sokor',0,0
Lah giliran gatse ada chance buat dpat exposure di sokor knp jd pda ga setuju sih??\xf0\x9f\x99\x82',0,0
USER sokor dan mantap',0,0
sokor https://t.co/QoNzYqfaxw',0,0
USER SOKOR',0,0
"USER Kesian padahal sokor kangen mereka, ehh malah jadi pns wkkakak'",0,0
USER USER USER WKWKWKWK SOKOR',0,0
SOKOR https://t.co/3BFHNVB6dK',0,0
Kabeh kudu di sokorke. Sokor!',1,0
"USER SoKor, Europe'",0,0
Sokor https://t.co/cKVaBkpK8f',0,0
sokor https://t.co/nY9KMi6s8g',0,0
SOKOR\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/q5q0OZWjXn',0,0
Sokor https://t.co/Qqg64yKeEW',0,0
USER Sokor',0,0
USER Sokor',0,0
USER arat sokor',0,0
USER Sokor',0,0
"USER SA SoKor ata yan, bunso.'",0,0
"USER Alah wi goro2 ngelokne aku mang bengi, sokor'",1,0
USER Sokor awokwok',0,0
USER USER USER USER USER Sokor..\xf0\x9f\x98\x8c\xf0\x9f\x98\x9d',0,0
USER USER USER USER Sokor to..tuman',1,0
SoKor 2021 \xf0\x9f\x98\x8c\xf0\x9f\xa5\xb0',0,0
USER Sokor',0,0
"USER sokor we,awas di santet'",1,0
USER Sokor',0,0
USER USER SoKor #GOT7 @GOT7Official',0,0
USER saiki pamer nganggo alekyu alekyu sesok e pedot gur iso muni sokor au su wak modar ke sisan men soyo loro ati.',1,0
USER Nah sokor diseneni we',1,0
USER Sokor fani logeh zebla sinta khori \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
Yo sokor sadarr wkwkwk',1,0
USER sokor',0,0
USER Sokor \xf0\x9f\x98\x9d',0,0
USER Sokor.',0,0
USER Sokor su',1,0
USER Salpok sokor yg buat nyukurin org nder\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,0
Wong dlogok dlogok kuburane okeh kolo jengking e sokor https://t.co/Jzo8eJNtRs',1,0
Guise muk nanya lokasi shooting pacman ini dimana ya? Masih di sokor kah? -my6 https://t.co/yGu4L4is78',0,0
USER Sokor',0,0
USER Sokor meh dijak balian',1,0
3menit lagi udh tgl 8 di sokor',0,0
USER USER Sokor! Dikibuli wan abud!\nCc: @aniesbaswedan',1,0
USER Di sokor sokorno disek',1,0
USER ke sokor:(((',0,0
USER SOKOR',0,0
USER yo kono lak malah kelaran sokor wkkw',1,0
USER Sokor',0,0
paris and SoKor https://t.co/g6YQcvz1QL',0,0
USER Ptdrrr tala3tli sokor',0,0
USER Sokor',0,0
"USER Minsho hyung, kayaknya kelamaan netap di sokor \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'",0,0
USER sokor',0,0
"USER Trend kali pke snow di sokor, kalo ga snow ya foodie'",0,0
USER SOKOR',0,0
"USER Modarlah tibo ko motor\nNdase natap ratan,\nSokor...'",1,0
USER sokor',0,0
sokor or japan https://t.co/HWF45KpadH',0,0
anda dipegat? diselingkuhi? dikhianati? sokor! salahe pacaran!',1,0
USER sokor',0,0
Sokor do kangen https://t.co/sNB3I3GOSM',1,0
USER SoKor!!!\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7\xf0\x9f\x92\x95',0,0
USER USER BLACKPINK VARIETY SHOW SOKOR MANA NGABBBBB',0,0
USER sokor',0,0
Sokor sokor sokor sokor \nGbekor gbekor majekofo \nLoco loco loco loco \xf0\x9f\x8e\xb5 #RazorEp',0,0
omw to sokor na',0,0
"USER Sokor kangen mbin:""'",0,0
Afraid trending #8 Indonesia dan #9 sokor wkwk https://t.co/LS0huwkbX2',0,0
gileeee afraid sampe trending di sokor wkwk',0,0
omg may jta program admu sa japan and sokor https://t.co/jyxlEyIXL3',0,0
"USER Sokor ketularan aku, kapokmu kapan'",1,0
USER SOKOR',0,0
USER Sokor ra dijak',1,0
USER USER Sokor',0,0
USER Itu jantung detaknya kencang gak sih USER ???\n\nGak enak tidur pasti lu kan. Sokor.. wkwkkw',1,0
USER Teori e sokor gae wkw',1,0
USER Sokor \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',0,0
USER USER Sokor jebluk',1,0
USER Saatnya berkata SOKOR\xf0\x9f\x8c\x9a',1,0
Oh ryan Dmasive fans nya munyuk',1,0
"USER serba salah jdnya yak , cm untuk skrng gw lebih gasuka sm city ketimbang munyuk \xf0\x9f\x98\x82'",1,0
"munyuk"" bertameng agama https://t.co/8AUDCfLGx6'",1,0
USER munyuk diyam',1,0
USER janji kunyuk kepada munyuk',1,0
USER Draw kok munyuk ngkok',1,0
USER Munyuk kok mase ki',1,0
Doaku hari ini semoga munyuk ga ngelawak ya ntar malem',1,0
USER USER USER Munyuk nomoer 6 kek nya.',1,0
USER Opini bagus MUnyuk.\n\nSkrg kembali ambil penalti.',1,0
Siap begadang demi munyuk naik peringkat. https://t.co/sYeCRX0QsO',1,0
Mate lestreeeeek munyuk',1,0
"USER suka apalagi yg munyuk""'",1,0
"USER Halah, fans munyuk emg sampah semua ya. Lupa dia jaman moyes sampe mourinho'",1,0
USER Dahh munyuk jangan ngelawak dulu yee',1,0
USER munyuk ngab',1,0
"USER Ora urus, munyuk fans nih https://t.co/KDRpwbKRIi'",1,0
USER Sama aja munyuk juga',1,0
USER MUnyuk kakean bcd bgst_-',1,0
Munyuk USER https://t.co/ouF1VwL9ts',1,0
"Chelsea kalah barusan disusul leicester jga kalah, bsalah munyuk otw pos 3'",1,0
USER Ancen lek fans e munyuk iki metuek2',1,0
giliran bangun pagi munyuk lg kaga maen',1,0
USER USER Oh munyuk',1,0
"USER Spurs mainya mirip Munyuk waktu dilatih Mourinho, andelin long pass ke Lukaku atau Fellaini wkwk'",1,0
USER USER Nunggu MUnyuk dan Foxes kalah\xf0\x9f\x91\x8d\xf0\x9f\x98\x81',1,0
USER Munyuk munyuk pada ngapain sii USER @obladi_obladah',1,0
Munyuk.. optimis cempiyen jalur give away nek iki https://t.co/ZOilCPvs1T',1,0
"Nongol munyuk USER Udahlah, bagi2 aja. Sok nyesel segala. Besok mulai dinas lagi kan?'",1,0
USER Lisensi MU di pes cok. Jare koe fans MUnyuk',1,0
Udah seminggu sinyal byu tsel di rumah kyk sinyal isat. Munyuk ketulup. Hih!!!',1,0
USER Mending ro munyuk lak gayeng',1,0
USER Pke obat munyuk lh ka',1,0
"RT USER USER USER Nih biar jelas deh ada datanya,munyuk kok gaada ya?\xf0\x9f\x98\x82 https://t.co/6wepN98fyF'",1,0
"wooo munyuk, sopo i cuk https://t.co/Z1V1M8HS6O'",1,0
USER Kampret munyuk \xf0\x9f\x98\x9e',1,0
USER Km suka munyuk ?',0,0
USER Kuntul munyuk \xf0\x9f\xa4\xaa\xf0\x9f\x98\x81',1,0
USER munyuk',1,0
"USER Fufu yank, kamu munyuk sekali mwah\xf0\x9f\x98\xad'",1,0
USER Amet cak sg sampean paedo munyuk ape nyalip pean lo',1,0
USER MUnyuk',1,0
USER Males aku munyuk',1,0
USER USER USER Munyuk ni klok udh ngejek lgsg auto nongol',1,0
"berniat nggo nglanjutke desain kawos, ndak selak diuring uring ro munyuk e @akunfana'",1,0
"USER USER Nih biar jelas deh ada datanya,munyuk kok gaada ya?\xf0\x9f\x98\x82 https://t.co/6wepN98fyF'",1,0
USER Btw munyuk dpt trophy yg mana ril taun ini \xf0\x9f\x98\x9d\xf0\x9f\xa4\xa3',1,0
"USER USER Wkwkwkw kalo menang nanti selasa dik, kalo kalah kampret juga munyuk'",1,0
USER Target eropa doang kan munyuk mah',1,0
USER Tas ledek munyuk hahahah',1,0
"setelah opa Alex pensiun, baru kali ini pengen cepet2 liat Munyuk main'",1,0
"Sebelum chelsea, Munyuk udh dluan\xf0\x9f\x98\x82'",1,0
Munyuk leiceste rmenang\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbc\xf0\x9f\x93\xbf',1,0
USER wkwkkw iya lagi ngerebutin tiket UCL itu bareng Chelshit sama Leicester City makanya ngebut munyuk',1,0
USER munyuk',1,0
USER Wkwk bajuna make tree sih \xf0\x9f\x98\x82siap di pepet ku munyuk nya 4 besar',1,0
MUnyuk https://t.co/379DiVHsTp',1,0
USER USER USER Sekarang gua tau apa itu munyuk \xf0\x9f\x98\x83\xf0\x9f\x91\x8e',0,0
USER Apasih kamu munyuk',1,0
USER USER munyuk di kunyuk',1,0
"konspirasi 'teriii' membangunkan semangat munyuk!!!!""",1,0
USER Ajg tu anjing bukan?\n\nKalo iya\nMYK nya munyuk ...\n\nKalo bukan\nBerarti aku gagal paham. Ngoahahah',1,0
Kok isok kalah 3 - 0 ikuuu lohhhhh\nBerharap MUnyuk imbang utowo kalah.\nNemen nemen',1,0
USER Munyuk sama Madrid',1,0
USER USER munyuk',1,0
"Naha si mang, belokan siliwangi weh mesti kornering jiga palentino rosi. Jalannya sempit munyuk! Belagak kornering!'",1,0
USER Munyuk kebanyakan nyimenk balsem gini',1,0
RT USER Sebuah perbedaan Antara Chelsea Dan Munyuk https://t.co/F71kVKjg7F',1,0
USER USER USER hehh.. diem antum fans munyuk!!',1,0
Sebuah perbedaan Antara Chelsea Dan Munyuk https://t.co/F71kVKjg7F',1,0
Sementara munyuk nya mau otw liga champion nihhh',1,0
Munyuk taek asu kok gak ketok yo yo USER https://t.co/dDdbk2sg75',1,0
Seketika MUnyuk bersorak soraii',1,0
USER Semoga munyuk kalah juga yaa\xf0\x9f\x91\x8e',1,0
USER plastik biru belom juga lawan munyuk.',1,0
USER munyuk belum maen',1,0
Agent Munyuk :) https://t.co/Wp6uQEk8zm',1,0
Main ball posession tp gak shoot2 ke gawang. Anjing babi nanti kebalap munyuk tolol @chelseafc_indo',1,0
USER munyuk tersenyum melihat celsi',1,0
USER USER Fucek munyuk',1,0
USER Termasuk awamu munyuk wkwk',1,0
USER munyuk tuh apa',0,0
USER Munyuk',1,0
USER USER Next season dibawahnya munyuk paling man\n\nMunyuknya no 6 haha',1,0
USER Gara2 ini MUNYUK dpt pinalty mulu udh  13 match selama 1 musim gilak kaga tuh',1,0
USER Benci bgt gua sama MUNYUK',1,0
"Di sisi lain, pengecatan tangki sudah dimulai sodaraaa. Pokoke tak gambari munyuk \xf0\x9f\x98\x85'",0,0
USER MUNYUK',1,0
USER USER Tak foto ke duit 500 an sing ana gambar munyuk e\nWkwkwk',0,0
"USER USER USER Tetep aja penting, diklasemen kita kesusul munyuk \xf0\x9f\x98\xa4'",1,0
USER Eric cantona ajg legend munyuk',1,0
munyuk',1,0
USER Aku malah mik gambar munyuk \xf0\x9f\x99\x81',0,0
munyuk https://t.co/a5mQwMJARh',1,0
USER mantap munyuk',1,0
USER Hehehe kudu dadi munyuk tapi polah e ojo\xf0\x9f\x98\x82',1,0
USER Munyuk i',1,0
"USER Yo rapopo jane, msok kalah karo munyuk, munyuk we nk mangan di onceki kok'",1,0
USER Munyuk asu \xf0\x9f\x98\x94',1,0
USER Munyuk chelshit sih.. Dgn catatan munyuk bs mng lawan soton',1,0
USER Bkan cuma munyuk yg bisa sombong',1,0
Munyuk mana bisa sekreatif gini \xf0\x9f\x91\x80 https://t.co/Mgqp2TemJ5',1,0
USER Kok bisa ya munyuk dapat pinalti mulu tiap match',1,0
"USER USER Cupu anjir guntur, pakenya munyuk sih'",1,0
USER beda pandangan kita.. saya selama bukan munyuk ndak papa.. spurs sekalipun gak peduli saya..',1,0
USER USER Lainmah munyuk juara europa league 2017?',1,0
sok iye munyuk https://t.co/v2MiRTj5VU',1,0
"USER siapa aja boam, munyuk kalo masuk ucl juga blm tentu masuk final wkwk'",1,0
"Tolong itu fans munyuk jangan pusing pusing mikirin ucl, beda jauh sama liga malem jumat.'",1,0
USER USER dengerin tuh kata munyuk',1,0
USER Munyuk',1,0
USER kesepakatanya kan gitu\nkudu pake djancuk munyuk monyet setan \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',1,0
USER Masih leg 2 MUnyuk',1,0
USER Wkwkwk fans munyuk kurang ilmu ya gitu koc \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0
"Mff, jaket chelseanya blm ada. jadinya pake jaket MUnyuk :('",1,0
"Munyuk gua lagi op, jadi gpp sombong. Nanti klo kalah juga paling di bully akwowoo https://t.co/1QhaIiEgDt'",1,0
"USER USER USER Emgnya real vardrid, munyuk sm vardrid kan sama aja gaktau diri'",1,0
"USER Kalah 3 kali sama munyuk musim ini, menuju 4 wkwk'",1,0
USER Namanya juga munyuk',1,0
USER USER USER Ga takut lah kalau sama munyuk \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83',1,0
USER MUNYUK',1,0
USER USER perasaan yang ngajak aku ghibah kau ga munyuk -_-',1,0
USER USER Anda tuh sirik terus yaa sama munyuk',1,0
USER USER USER kalo ga ynwa apakah dia seorang munyuk?',1,0
RT USER USER Aowkwk rekor yang patut di banggakan munyuk musim ini https://t.co/YbgA09cYOj',1,0
USER Sauri nek sarang munyuk yo medeni ngono',1,0
"USER Wahahaha, MUnyuk'",1,0
Ekekek aku tertawa melihat kekonyolan fans munyuk https://t.co/IiuftKMdVd',1,0
USER Munyuk apa kabar?',1,0
USER hayeuuuu that awak munyuk',1,0
aku pengen punya munyuk kecil\xf0\x9f\x91\x89\xf0\x9f\x8f\xbb\xf0\x9f\x91\x88\xf0\x9f\x8f\xbb',0,0
USER USER Ohh pantas Munyuk United pens klab',1,0
"USER USER USER Munyuk kui = sinonim keadaan saat ini, weekk...\xf0\x9f\x98\x85'",1,0
USER USER USER Nguuk nguuk jes jes... (mlh koyo munyuk klo nguk2)\xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,0
USER Nek kalah to munyuk fc bacotnya ga kontrol cuk',1,0
USER semangat juga ea munyuk',1,0
Mripate rasane koyo di ganduli munyuk sak kandange..',0,0
"USER Semua pemain MUnyuk berwajah wasit,haha'",1,0
USER Enak nya jadi munyuk di bela wasit dan VAR muluk',1,0
USER Aowkwk rekor yang patut di banggakan munyuk musim ini https://t.co/YbgA09cYOj',1,0
Satu pemikiran ! Mugo wae ora kacang dipangan munyuk',1,0
USER Gilaa bner tp malu ngakuin jd bilang nya ttp aja livarpool dasar MUnyuk',1,0
"USER Stay calm ya bro , munyuk kembali dimana kalo menang kita biasa aja'",1,0
USER Awowkokok ngakak sebegitu dengki nya sama munyuk ni pandit',1,0
USER Yah trigger mas munyuk wkwk padahal kalau itu kejadiannya tim lain pasti koar\xc2\xb2 juga :v',1,0
tinggal kedalaman squad. Repot klo ada yg cedera. ggwp munyuk',1,0
cok kayu ijo kaki kanan kiri oke hoky kali ya Munyuk ini',1,0
USER MUnyuk ama MILshake sama2 merayakan kemenangannya',1,0
USER Munyuk',1,0
USER Yang rame MUnyuk yg juara LIPerpool',1,0
USER Karakter munyuk',1,0
USER USER Munyuk ngimpi',1,0
"Bruno yang nginjek eh dia yang penalti, munyuk munyuk.'",1,0
USER Pens MUnyuk lagi hepi hepi nee',1,0
Halah bacot lu fans munyuk menang dibantu wasit ajah bangga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0
"USER Madrid dapat pinalti juara,lah MUnyuk dapat pinalti mulu ga juara2,hahaha'",1,0
4 game 14 goal anjay gacor banget dah munyuk',1,0
Hai pens munyuk https://t.co/MlM2iPopnS',1,0
Kemenangan munyuk pagi ini saya yakin KONSPIRASI!',1,0
USER oh fans munyuk',1,0
Konter keteknya makin ganas aja nih munyuk',1,0
bagaimana fans tim munyuk? akankah kalian tetap teriak2 livarpool?',1,0
USER USER kaee munyuk e malah macak lee minho \xf0\x9f\x98\x82',1,0
USER USER hahhahaa dekne moco karo ndlongop nyambi garuk kuping persis munyuk ketulup \xf0\x9f\x98\xad',1,0
USER yah munyuk 15 mnit lg maen wkwk',1,0
USER USER USER Jangan ngadi ngadi lo munyuk.',1,0
USER Sogokan munyuk kurang tuh',1,0
USER Begadangin munyuk a',1,0
Ngomongke munyuk sak anak bojone https://t.co/Cu7QFTvtOF',1,0
USER Munyuk ngilo...',1,0
USER Eemmm emmm calon mantu idaman aa munyuk sitok USER iki. Wkwkwk',1,0
USER USER USER USER Heran kok ada yg suka daging sapi',0,0
USER USER USER Heran juga kok ana sing doyan kulit',0,0
USER USER Psikopat',0,0
"USER Wolesin buuuu, kek si munyuk woles'",1,0
USER USER MENYAT JAM PIRO NYUK MUNYUK',1,0
USER USER Heran kok ada ya yang suka kikil',0,0
USER wadidaw jd ke munyuk',1,0
"USER terusno leh mu mesra"" an ning ngarepku, ibarate nonton munyuk ning jurug bola-bali sue"" aku bosen.'",1,0
